RaceName,Driver,DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,TyreLife,TrackStatus,Position,LapStartTimeSec,TimeSec,AirTemp,TrackTemp,WindSpeed,Humidity,Year,PostRegulation,Time,LapTime,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,IsPersonalBest,Compound,Team,LapStartTime,LapStartDate,DeletedReason
70th Anniversary Grand Prix,ALB,23,26.5,2.3076923076923075,296.6170212765957,260.78846153846155,248.58,308.88461538461536,11.384615384615385,1.4230769230769231,10.076923076923077,4389.642615384615,4392.960903846154,25.81346153846154,43.650000000000006,2.0961538461538463,57.11923076923077,2020,0,0 days 00:34:57.159000,0 days 00:01:39.919000,0 days 00:43:07.968000,0 days 00:42:39.598000,0 days 00:00:29.450000,0 days 00:00:39.730000,0 days 00:00:26.066000,0 days 00:35:26.620000,0 days 00:34:31.137000,0 days 00:34:57.277000,False,MEDIUM,Red Bull Racing,0 days 00:33:17.072000,2020-08-09 13:13:17.118,TRACK LIMITS AT TURN 15
70th Anniversary Grand Prix,GRO,8,26.0,1.9215686274509804,304.70212765957444,256.11764705882354,244.6530612244898,318.8235294117647,10.72549019607843,1.8235294117647058,15.745098039215685,4369.366039215686,4371.448215686274,25.805882352941175,43.6764705882353,2.1372549019607843,57.13921568627451,2020,0,0 days 00:35:01.016000,0 days 00:01:43.776000,0 days 01:00:30.541000,0 days 01:00:01.496000,0 days 00:00:30.217000,0 days 00:00:40.698000,0 days 00:00:26.948000,0 days 00:35:31.268000,0 days 00:34:34.182000,0 days 00:35:01.171000,False,MEDIUM,Haas F1 Team,0 days 00:33:17.072000,2020-08-09 13:13:17.118,TRACK LIMITS AT TURN 15
70th Anniversary Grand Prix,KVY,26,26.5,1.9615384615384615,293.6046511627907,260.7692307692308,248.56,308.7692307692308,9.211538461538462,1.4230769230769231,10.461538461538462,4396.994596153846,4397.559288461539,25.81346153846154,43.646153846153844,2.0865384615384617,57.11923076923077,2020,0,0 days 00:34:59.848000,0 days 00:01:42.608000,0 days 01:03:28.696000,0 days 01:03:03.548000,0 days 00:00:29.621000,0 days 00:00:40.319000,0 days 00:00:26.668000,0 days 00:35:29.476000,0 days 00:34:33.232000,0 days 00:34:59.959000,False,HARD,AlphaTauri,0 days 00:33:17.072000,2020-08-09 13:13:17.118,TRACK LIMITS AT TURN 15
70th Anniversary Grand Prix,LAT,6,26.0,2.411764705882353,299.16326530612247,256.94117647058823,247.33333333333334,314.84313725490193,8.294117647058824,1.4313725490196079,18.313725490196077,4373.010607843137,4371.448098039215,25.821568627450983,43.70196078431373,2.152941176470588,57.06078431372549,2020,0,0 days 00:35:02.239000,0 days 00:01:44.999000,0 days 00:48:04.058000,0 days 00:47:35.388000,0 days 00:00:30.242000,0 days 00:00:41.803000,0 days 00:00:26.703000,0 days 00:35:32.490000,0 days 00:34:35.629000,0 days 00:35:02.361000,False,MEDIUM,Williams,0 days 00:33:17.072000,2020-08-09 13:13:17.118,TRACK LIMITS AT TURN 15
70th Anniversary Grand Prix,MAG,20,22.0,2.3255813953488373,294.6857142857143,253.90697674418604,243.1,307.3488372093023,9.255813953488373,1.5116279069767442,18.302325581395348,4009.0783953488376,4008.3665581395344,25.741860465116282,43.66744186046512,2.153488372093023,57.216279069767445,2020,0,0 days 00:34:59.198000,0 days 00:01:41.958000,0 days 00:48:00.867000,0 days 00:47:32.162000,0 days 00:00:29.938000,0 days 00:00:40.245000,0 days 00:00:26.424000,0 days 00:35:29.179000,0 days 00:34:32.890000,0 days 00:34:59.346000,False,MEDIUM,Haas F1 Team,0 days 00:33:17.072000,2020-08-09 13:13:17.118,TRACK LIMITS AT TURN 15
70th Anniversary Grand Prix,VET,5,26.5,1.9423076923076923,309.7,259.4423076923077,248.28,325.6923076923077,11.307692307692308,1.4230769230769231,12.884615384615385,4400.417692307692,4401.019557692308,25.817307692307693,43.65384615384615,2.055769230769231,57.13269230769231,2020,0,0 days 00:35:03.084000,0 days 00:01:45.844000,0 days 01:08:09.409000,0 days 01:07:41.269000,0 days 00:00:29.738000,0 days 00:00:39.016000,0 days 00:00:26.101000,0 days 00:35:32.822000,0 days 00:34:37.097000,0 days 00:35:03.228000,False,HARD,Ferrari,0 days 00:33:17.072000,2020-08-09 13:13:17.118,TRACK LIMITS AT TURN 15
Abu Dhabi Grand Prix,ALB,23,28.71276595744681,1.9078014184397163,281.1131221719457,295.86524822695037,211.70909090909092,303.4822695035461,16.03900709219858,4.4787234042553195,10.450354609929079,5705.732780141844,5706.308914893617,26.04219858156028,30.367021276595743,2.021631205673759,58.801418439716315,2019,0,0 days 00:35:20.821000,0 days 00:01:49.439000,0 days 00:56:33.363000,0 days 00:56:11.307000,0 days 00:00:18.175000,0 days 00:00:44.842000,0 days 00:00:42.986000,0 days 00:35:39.003000,0 days 00:34:37.855000,0 days 00:35:20.934000,False,MEDIUM,Red Bull Racing,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 3 LAP 33 
Abu Dhabi Grand Prix,ALO,14,27.417910447761194,1.8159203980099503,281.8343949044586,297.4875621890547,209.1237113402062,302.62189054726366,12.626865671641792,9.577114427860696,8.766169154228855,6071.238378109453,6071.048945273632,26.113930348258705,30.448756218905473,1.5114427860696518,57.024378109452734,2021,0,0 days 01:04:00.739000,0 days 00:01:38.679000,0 days 01:57:27.811000,0 days 01:57:06.384000,0 days 00:00:18.850000,0 days 00:00:39.179000,0 days 00:00:35.998000,0 days 01:04:19.624000,0 days 01:03:24.826000,0 days 01:04:00.949000,False,HARD,Alpine,0 days 01:02:21.871000,2021-12-12 13:03:21.881,TRACK LIMITS AT TURN 1 LAP 15 
Abu Dhabi Grand Prix,DOO,61,29.0,1.6140350877192982,285.0,292.63157894736844,213.44642857142858,303.50877192982455,15.491228070175438,14.12280701754386,14.333333333333334,6003.162280701755,5999.432789473684,26.42105263157895,30.689473684210526,1.8508771929824561,54.91228070175438,2024,1,0 days 00:58:29.651000,0 days 00:01:41.564000,0 days 01:31:17.616000,0 days 01:30:55.550000,0 days 00:00:18.414000,0 days 00:00:40.549000,0 days 00:00:35.991000,0 days 00:58:48.094000,0 days 00:57:53.812000,0 days 00:58:29.738000,False,MEDIUM,Alpine,0 days 00:56:47.817000,2024-12-08 13:03:35.034,TRACK LIMITS AT TURN 1 LAP 10 
Abu Dhabi Grand Prix,GAS,10,28.781710914454276,1.817109144542773,279.0530303030303,292.3628318584071,211.10876132930514,299.26253687315636,18.200589970501476,6.628318584070796,11.784660766961652,5832.360277286136,5833.654135693216,25.722123893805307,29.828613569321533,1.7377581120943955,59.233628318584074,2019,0,0 days 00:35:35.828000,0 days 00:02:04.421000,0 days 00:36:52.235000,0 days 00:35:34.748000,0 days 00:01:34.942000,0 days 00:00:46.989000,0 days 00:00:50.121000,0 days 00:37:10.787000,0 days 00:34:45.715000,0 days 00:35:35.934000,False,MEDIUM,Toro Rosso,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 16 LAP 17 
Abu Dhabi Grand Prix,HAM,44,28.76991150442478,1.7227138643067847,279.15107913669067,290.9260355029586,211.5800604229607,298.3065476190476,16.412979351032448,5.233038348082596,4.463126843657817,5777.2548849557525,5777.506191740413,25.71474926253687,29.827728613569324,1.7324483775811208,59.183775811209436,2019,0,0 days 00:35:15.751000,0 days 00:01:44.369000,0 days 01:18:29.142000,0 days 01:18:06.975000,0 days 00:00:18.140000,0 days 00:00:43.430000,0 days 00:00:40.714000,0 days 00:35:33.904000,0 days 00:34:35.110000,0 days 00:35:15.912000,False,MEDIUM,Mercedes,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 21
Abu Dhabi Grand Prix,HUL,27,28.86470588235294,1.888235294117647,282.46762589928056,294.47058823529414,211.59036144578315,303.1775147928994,15.547058823529412,6.052941176470588,10.694117647058823,5757.195770588235,5756.277152941177,26.287647058823527,30.551176470588235,1.6294117647058823,57.54176470588236,2019,0,0 days 00:35:24.324000,0 days 00:01:52.942000,0 days 01:05:35.760000,0 days 01:05:14.434000,0 days 00:00:18.784000,0 days 00:00:45.381000,0 days 00:00:44.536000,0 days 00:35:43.122000,0 days 00:34:39.815000,0 days 00:35:24.473000,False,SOFT,Renault,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 1 LAP 11 
Abu Dhabi Grand Prix,LAT,6,27.19375,1.8875,278.0147058823529,287.50314465408803,213.85526315789474,296.8481012658228,11.16875,7.01875,17.52201257861635,5753.701568750001,5753.53013125,25.198124999999997,29.223750000000003,1.90625,60.770624999999995,2020,0,0 days 00:35:27.022000,0 days 00:01:58.259000,0 days 00:54:51.048000,0 days 00:54:29.700000,0 days 00:00:18.859000,0 days 00:00:48.265000,0 days 00:00:45.243000,0 days 00:35:45.898000,0 days 00:34:41.831000,0 days 00:35:27.220000,False,MEDIUM,Williams,0 days 00:33:28.601000,2020-12-13 13:13:28.798,TRACK LIMITS AT TURN 21
Abu Dhabi Grand Prix,LAW,30,28.5,2.642857142857143,285.7674418604651,290.6363636363636,210.65384615384616,299.1636363636364,14.946428571428571,15.785714285714286,13.781818181818181,5976.214660714286,5979.111964285715,26.426785714285717,30.701785714285712,1.8571428571428572,54.910714285714285,2024,1,0 days 00:58:27.104000,0 days 00:01:39.017000,0 days 01:32:41.180000,0 days 01:32:17.724000,0 days 00:00:18.375000,0 days 00:00:40.180000,0 days 00:00:34.909000,0 days 00:58:45.488000,0 days 00:57:52.337000,0 days 00:58:27.251000,False,MEDIUM,RB,0 days 00:56:47.817000,2024-12-08 13:03:35.034,TRACK LIMITS AT TURN 1 LAP 9 
Abu Dhabi Grand Prix,LEC,16,28.941348973607038,1.8709677419354838,280.5993031358885,296.10914454277287,210.82831325301206,302.25,13.82991202346041,6.653958944281525,5.75366568914956,5814.389829912024,5813.072387096774,25.74076246334311,29.854545454545452,1.7149560117302052,59.255425219941344,2019,0,0 days 00:35:17.432000,0 days 00:01:46.050000,0 days 00:54:36.266000,0 days 00:54:14.557000,0 days 00:00:17.995000,0 days 00:00:43.468000,0 days 00:00:41.460000,0 days 00:35:35.438000,0 days 00:34:36.054000,0 days 00:35:17.558000,False,MEDIUM,Ferrari,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 21
Abu Dhabi Grand Prix,MAG,20,28.419354838709676,2.010752688172043,278.27064220183485,293.38545454545454,209.26394052044608,299.4051094890511,13.275985663082437,4.89247311827957,15.960573476702509,5712.893939068101,5713.8332437275985,26.048745519713265,30.378853046594983,2.006810035842294,58.84695340501792,2019,0,0 days 00:35:23.937000,0 days 00:01:52.555000,0 days 01:09:21.103000,0 days 01:08:59.528000,0 days 00:00:18.572000,0 days 00:00:44.874000,0 days 00:00:44.492000,0 days 00:35:42.521000,0 days 00:34:39.460000,0 days 00:35:24.117000,False,MEDIUM,Haas F1 Team,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 3 LAP 19 
Abu Dhabi Grand Prix,MSC,47,29.0,2.0350877192982457,275.8139534883721,291.10526315789474,208.3,296.6666666666667,13.850877192982455,7.9298245614035086,16.350877192982455,6345.213745614034,6344.698596491228,26.19035087719298,30.09298245614035,1.4587719298245616,62.89736842105263,2021,0,0 days 01:04:04.158000,0 days 00:01:42.098000,0 days 01:18:18.033000,0 days 01:17:55.970000,0 days 00:00:19.129000,0 days 00:00:40.132000,0 days 00:00:36.898000,0 days 01:04:23.302000,0 days 01:03:27.352000,0 days 01:04:04.340000,False,SOFT,Haas F1 Team,0 days 01:02:21.871000,2021-12-12 13:03:21.881,TRACK LIMITS AT TURN 7
Abu Dhabi Grand Prix,NOR,4,28.941348973607038,1.8856304985337244,277.5090909090909,291.93333333333334,211.5418060200669,295.5565476190476,15.099706744868035,6.797653958944282,5.69208211143695,5818.677920821115,5817.0616451612905,25.732844574780056,29.84633431085044,1.7419354838709677,59.23137829912024,2019,0,0 days 00:35:21.889000,0 days 00:01:50.507000,0 days 00:48:03.388000,0 days 00:47:40.419000,0 days 00:00:18.580000,0 days 00:00:44.487000,0 days 00:00:43.971000,0 days 00:35:40.483000,0 days 00:34:38.033000,0 days 00:35:22.033000,False,SOFT,McLaren,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 21
Abu Dhabi Grand Prix,PER,11,27.629787234042553,1.8382978723404255,283.92,294.7424892703863,212.07589285714286,302.26609442060084,11.523404255319148,4.868085106382979,5.416309012875536,5789.063008510639,5789.3938595744685,26.137021276595743,30.316170212765957,1.5119148936170212,60.44851063829787,2019,0,0 days 00:35:24.885000,0 days 00:01:53.503000,0 days 01:38:46.931000,0 days 01:38:24.723000,0 days 00:00:18.676000,0 days 00:00:45.587000,0 days 00:00:44.552000,0 days 00:35:43.564000,0 days 00:34:40.362000,0 days 00:35:25.005000,False,MEDIUM,Racing Point,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 1 LAP 14 
Abu Dhabi Grand Prix,PIA,81,29.5,2.2672413793103448,289.03960396039605,301.37068965517244,210.75892857142858,305.98275862068965,11.956896551724139,7.275862068965517,9.689655172413794,6194.705560344827,6193.759913793104,26.54655172413793,31.318103448275863,1.7594827586206896,53.474137931034484,2023,1,0 days 01:03:58.657000,0 days 00:01:33.882000,0 days 01:22:34.662000,0 days 01:22:13.053000,0 days 00:00:18.324000,0 days 00:00:38.531000,0 days 00:00:34.296000,0 days 01:04:17.004000,0 days 01:03:24.597000,0 days 01:03:58.846000,False,MEDIUM,McLaren,0 days 01:02:24.519000,2023-11-26 13:03:25.644,TRACK LIMITS AT TURN 4 LAP 15 
Abu Dhabi Grand Prix,RIC,3,28.72340425531915,1.822695035460993,274.71493212669685,292.71276595744683,210.08029197080293,300.13829787234044,14.71985815602837,4.74822695035461,11.02127659574468,5784.440460992908,5785.493035460993,25.595744680851062,29.67127659574468,1.7148936170212767,60.12127659574468,2019,0,0 days 00:35:23.425000,0 days 00:01:52.043000,0 days 00:53:21.092000,0 days 00:52:59.158000,0 days 00:00:18.787000,0 days 00:00:44.609000,0 days 00:00:44.534000,0 days 00:35:42.212000,0 days 00:34:38.942000,0 days 00:35:23.574000,False,SOFT,Renault,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 1 LAP 5 
Abu Dhabi Grand Prix,RUS,63,27.448051948051948,1.7402597402597402,279.68461538461537,292.6742671009772,213.29,300.3863636363636,13.983766233766234,4.7564935064935066,9.857142857142858,5649.30650974026,5648.488538961039,25.924999999999997,30.19383116883117,1.8678571428571427,58.81818181818182,2019,0,0 days 00:35:29.299000,0 days 00:01:57.917000,0 days 01:31:06.225000,0 days 01:30:43.938000,0 days 00:00:19.013000,0 days 00:00:47.601000,0 days 00:00:45.015000,0 days 00:35:48.320000,0 days 00:34:44.314000,0 days 00:35:29.413000,False,HARD,Williams,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 1 LAP 28 
Abu Dhabi Grand Prix,SAI,55,28.855882352941176,1.785294117647059,278.44664031620556,292.79701492537316,211.52727272727273,299.31065088757396,15.020588235294118,6.544117647058823,6.426470588235294,5808.8734558823535,5808.7396,25.731176470588235,29.84205882352941,1.7388235294117649,59.24294117647058,2019,0,0 days 00:35:22.667000,0 days 00:01:51.285000,0 days 00:55:05.733000,0 days 00:54:43.797000,0 days 00:00:18.618000,0 days 00:00:44.043000,0 days 00:00:44.792000,0 days 00:35:41.292000,0 days 00:34:37.960000,0 days 00:35:22.799000,False,SOFT,McLaren,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 1 LAP 5 
Abu Dhabi Grand Prix,SAR,2,29.5,2.0344827586206895,289.3,307.3448275862069,212.28571428571428,310.9310344827586,11.017241379310345,1.0,18.120689655172413,6375.543586206896,6372.60424137931,26.67758620689655,31.98793103448276,1.7189655172413794,51.98275862068966,2023,1,0 days 01:04:06.797000,0 days 00:01:42.022000,0 days 01:25:57.081000,0 days 01:25:34.926000,0 days 00:00:18.676000,0 days 00:00:40.261000,0 days 00:00:36.662000,0 days 01:04:25.494000,0 days 01:03:30.237000,0 days 01:04:07.003000,False,MEDIUM,Williams,0 days 01:02:24.519000,2023-11-26 13:03:25.644,TRACK LIMITS AT TURN 7 LAP 2 
Abu Dhabi Grand Prix,STR,18,28.19090909090909,2.012121212121212,278.1886120996441,286.06382978723406,211.52830188679246,298.4878787878788,12.972727272727273,6.9818181818181815,12.081818181818182,5788.994078787879,5789.688909090909,25.749393939393936,29.902121212121216,1.742121212121212,58.94575757575757,2019,0,0 days 00:35:25.570000,0 days 00:01:54.188000,0 days 00:43:03.875000,0 days 00:42:35.091000,0 days 00:00:18.815000,0 days 00:00:45.454000,0 days 00:00:44.907000,0 days 00:35:44.395000,0 days 00:34:40.709000,0 days 00:35:25.695000,False,MEDIUM,Racing Point,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 15
Abu Dhabi Grand Prix,TSU,22,29.376623376623378,1.7575757575757576,282.77659574468083,297.32034632034635,210.70222222222222,301.17316017316017,14.1991341991342,8.077922077922079,9.35930735930736,6267.264238095238,6268.838506493506,26.368831168831168,30.70865800865801,1.606060606060606,58.19047619047619,2021,0,0 days 01:03:58.660000,0 days 00:01:36.600000,0 days 01:37:28.220000,0 days 01:37:05.775000,0 days 00:00:18.477000,0 days 00:00:39.009000,0 days 00:00:34.934000,0 days 01:04:17.158000,0 days 01:03:23.886000,0 days 01:03:58.767000,False,MEDIUM,AlphaTauri,0 days 01:02:21.871000,2021-12-12 13:03:21.881,TRACK LIMITS AT TURN 16 LAP 15 
Abu Dhabi Grand Prix,VER,33,29.017543859649123,1.7923976608187135,278.8181818181818,291.2456140350877,213.2942942942943,297.2894736842105,14.7046783625731,6.6988304093567255,2.4502923976608186,5799.4623742690055,5801.063736842105,25.735380116959064,29.85,1.735672514619883,59.22748538011696,2019,0,0 days 00:35:18.998000,0 days 00:01:47.616000,0 days 01:16:57.913000,0 days 01:16:36.899000,0 days 00:00:18.040000,0 days 00:00:44.682000,0 days 00:00:42.434000,0 days 00:35:37.043000,0 days 00:34:36.626000,0 days 00:35:19.094000,False,MEDIUM,Red Bull Racing,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 15
Abu Dhabi Grand Prix,VET,5,28.653333333333332,1.6533333333333333,273.05263157894734,289.20535714285717,210.28636363636363,297.5135135135135,14.502222222222223,5.711111111111111,9.88888888888889,5646.4101644444445,5646.675448888889,25.320444444444448,29.075555555555557,1.695111111111111,62.263111111111115,2019,0,0 days 00:35:19.743000,0 days 00:01:48.361000,0 days 00:54:50.837000,0 days 00:54:23.020000,0 days 00:00:18.172000,0 days 00:00:43.677000,0 days 00:00:43.268000,0 days 00:35:37.920000,0 days 00:34:36.528000,0 days 00:35:19.884000,False,SOFT,Ferrari,0 days 00:33:31.194000,2019-12-01 13:13:31.397,TRACK LIMITS AT TURN 21
Abu Dhabi Grand Prix,ZHO,24,29.16860465116279,2.0697674418604652,282.6363636363636,292.6453488372093,210.59638554216866,301.8720930232558,11.017441860465116,5.412790697674419,15.081395348837209,6238.2446627906975,6239.846174418604,27.10058139534884,31.891279069767442,2.034302325581395,57.0406976744186,2022,1,0 days 01:03:50.959000,0 days 00:01:40.564000,0 days 01:25:50.655000,0 days 01:25:28.250000,0 days 00:00:18.909000,0 days 00:00:40.561000,0 days 00:00:35.249000,0 days 01:04:09.893000,0 days 01:03:15.808000,0 days 01:03:50.984000,False,MEDIUM,Alfa Romeo,0 days 01:02:10.161000,2022-11-20 13:03:11.207,TRACK LIMITS AT TURN 1 LAP 38 
Australian Grand Prix,ANT,12,29.0,4.491228070175438,223.75471698113208,269.7368421052632,274.6730769230769,255.94736842105263,12.596491228070175,10.912280701754385,10.175438596491228,7345.571964912281,7348.559807017544,15.882456140350877,19.121052631578948,3.008771929824561,74.80701754385964,2025,1,0 days 01:13:22.976000,0 days 00:02:22.352000,0 days 01:16:16.265000,0 days 01:16:01.429000,0 days 00:00:55.459000,0 days 00:00:22.829000,0 days 00:01:09.366000,0 days 01:14:18.601000,0 days 01:12:13.825000,0 days 01:13:23.020000,False,INTERMEDIATE,Mercedes,0 days 01:11:00.355000,2025-03-16 04:18:22.974,TRACK LIMITS AT TURN 4 LAP 16 
Australian Grand Prix,GAS,10,29.1013986013986,2.262237762237762,252.79237288135593,285.58657243816253,283.2043795620438,281.16733067729086,15.115384615384615,18.713286713286713,9.635087719298246,6296.000846153846,6296.450765734266,21.03881118881119,33.0993006993007,1.581118881118881,56.97237762237762,2019,0,0 days 00:35:17.962000,0 days 00:01:45.008000,0 days 01:29:36.336000,0 days 01:29:16.003000,0 days 00:00:30.704000,0 days 00:00:24.917000,0 days 00:00:38.018000,0 days 00:35:48.703000,0 days 00:34:40.340000,0 days 00:35:18.706000,False,MEDIUM,Red Bull Racing,0 days 00:33:32.727000,2019-03-17 05:13:33.030,TRACK LIMITS AT TURN 1 LAP 54 
Australian Grand Prix,HAM,44,28.024291497975707,2.3684210526315788,248.55555555555554,277.44897959183675,276.5769230769231,271.02597402597405,16.267206477732792,13.072874493927126,4.491869918699187,6263.775866396761,6263.959607287449,20.970445344129555,32.2251012145749,1.6813765182186236,59.32550607287449,2019,0,0 days 00:35:07.841000,0 days 00:01:34.887000,0 days 00:56:14.516000,0 days 00:55:53.506000,0 days 00:00:30.224000,0 days 00:00:23.986000,0 days 00:00:35.681000,0 days 00:35:38.098000,0 days 00:34:32.374000,0 days 00:35:07.937000,False,SOFT,Mercedes,0 days 00:33:32.727000,2019-03-17 05:13:33.030,TRACK LIMITS AT TURN 2 LAP 10 
Australian Grand Prix,LAW,30,24.0,4.1063829787234045,221.725,269.19565217391306,264.2857142857143,245.36363636363637,13.48936170212766,9.595744680851064,14.91304347826087,6835.533170212766,6838.280468085106,15.997872340425532,19.19787234042553,3.3063829787234043,73.91489361702128,2025,1,0 days 01:13:29.452000,0 days 00:02:28.795000,0 days 01:11:10.858000,0 days 01:16:07.402000,0 days 00:00:55.833000,0 days 00:00:30.971000,0 days 00:01:04.122000,0 days 01:14:25.512000,0 days 01:12:25.489000,0 days 01:13:29.501000,False,INTERMEDIATE,Red Bull Racing,0 days 01:11:00.355000,2025-03-16 04:18:22.974,TRACK LIMITS AT TURN 6 LAP 28 
Australian Grand Prix,NOR,4,29.302083333333332,2.3680555555555554,253.7015503875969,278.09090909090907,281.2717391304348,275.8702290076336,16.01736111111111,17.07986111111111,6.135416666666667,6312.482579861111,6312.6778020833335,21.02673611111111,33.08506944444444,1.5989583333333333,56.952083333333334,2019,0,0 days 00:35:14.071000,0 days 00:01:41.117000,0 days 00:56:47.174000,0 days 00:56:25.732000,0 days 00:00:30.609000,0 days 00:00:24.583000,0 days 00:00:36.954000,0 days 00:35:44.709000,0 days 00:34:37.574000,0 days 00:35:14.317000,False,SOFT,McLaren,0 days 00:33:32.727000,2019-03-17 05:13:33.030,TRACK LIMITS AT TURN 12 LAP 44 
Australian Grand Prix,PIA,81,29.335260115606935,2.8728323699421967,248.85,281.6820809248555,282.1358024691358,273.775,15.15606936416185,21.184971098265898,6.635838150289017,6848.87950867052,6847.897433526012,18.2757225433526,29.63872832369942,1.7647398843930637,57.32947976878613,2023,1,0 days 01:04:16.015000,0 days 00:01:58.915000,0 days 01:32:39.951000,0 days 01:17:05.384000,0 days 00:00:45.379000,0 days 00:00:19.695000,0 days 00:00:59.494000,0 days 01:05:01.444000,0 days 01:03:16.628000,0 days 01:04:16.065000,False,MEDIUM,McLaren,0 days 01:02:16.863000,2023-04-02 05:03:18.685,TRACK LIMITS AT TURN 6 LAP 32 
Australian Grand Prix,TSU,22,29.252173913043478,2.582608695652174,244.68279569892474,283.1695652173913,277.848623853211,271.3492822966507,15.156521739130435,22.217391304347824,10.469565217391304,6754.606739130435,6754.2659478260875,20.426521739130436,31.267826086956525,1.693913043478261,53.59130434782609,2022,1,0 days 01:03:51.210000,0 days 00:01:37.589000,0 days 01:31:21.360000,0 days 01:31:02.945000,0 days 00:00:30.544000,0 days 00:00:19.141000,0 days 00:00:39.066000,0 days 01:04:21.777000,0 days 01:03:12.289000,0 days 01:03:51.346000,False,MEDIUM,AlphaTauri,0 days 01:02:13.396000,2022-04-10 05:03:13.407,TRACK LIMITS AT TURN 12 LAP 45 
Australian Grand Prix,VER,33,27.15277777777778,2.4074074074074074,249.20555555555555,273.5420560747664,275.3137254901961,268.0150753768844,15.23611111111111,13.962962962962964,2.4,6193.104541666667,6194.152569444444,20.44074074074074,31.60462962962963,1.727314814814815,61.83657407407408,2019,0,0 days 00:35:09.245000,0 days 00:01:36.291000,0 days 01:11:09.437000,0 days 01:10:48.587000,0 days 00:00:30.330000,0 days 00:00:23.767000,0 days 00:00:35.741000,0 days 00:35:39.590000,0 days 00:34:33.611000,0 days 00:35:09.326000,False,SOFT,Red Bull Racing,0 days 00:33:32.727000,2019-03-17 05:13:33.030,TRACK LIMITS AT TURN 13 LAP 47 
Austrian Grand Prix,ALB,23,33.432525951557096,2.190311418685121,292.109375,222.4738675958188,269.9927536231884,289.5923344947735,14.179930795847751,7.975778546712803,11.034722222222221,5240.507716262976,5240.608,29.070588235294117,45.22733564013841,1.502076124567474,34.284775086505185,2019,0,0 days 00:34:14.212000,0 days 00:01:21.634000,0 days 01:14:55.170000,0 days 01:14:33.923000,0 days 00:00:18.146000,0 days 00:00:33.866000,0 days 00:00:23.893000,0 days 00:34:32.358000,0 days 00:33:50.565000,0 days 00:34:14.386000,False,MEDIUM,Toro Rosso,0 days 00:32:52.408000,2019-06-30 13:12:52.435,TRACK LIMITS AT TURN 9 LAP 19 
Austrian Grand Prix,ALO,14,35.503571428571426,2.15,297.7540322580645,223.74285714285713,272.0404411764706,297.0357142857143,16.135714285714286,7.560714285714286,10.510714285714286,6310.634810714286,6311.255532142856,26.12964285714286,40.464642857142856,1.2271428571428573,41.33714285714286,2021,0,0 days 01:03:47.274000,0 days 00:01:51.658000,0 days 01:42:04.132000,0 days 01:41:41.452000,0 days 00:00:27.040000,0 days 00:00:33.837000,0 days 00:00:55.075000,0 days 01:04:14.381000,0 days 01:02:52.291000,0 days 01:03:47.488000,False,MEDIUM,Alpine,0 days 01:01:55.477000,2021-07-04 13:02:55.489,TRACK LIMITS AT TURN 10
Austrian Grand Prix,BEA,87,35.0,2.2753623188405796,295.265625,221.4927536231884,271.13432835820896,291.07246376811594,13.579710144927537,3.5652173913043477,12.072463768115941,6820.505014492754,6821.1703623188405,30.73333333333333,48.813043478260866,1.9579710144927536,31.202898550724637,2025,1,0 days 01:12:57.985000,0 days 00:01:49.434000,0 days 01:26:22.216000,0 days 01:26:00.232000,0 days 00:00:25.437000,0 days 00:00:34.136000,0 days 00:00:52.276000,0 days 01:13:23.441000,0 days 01:12:05.813000,0 days 01:12:58.018000,False,SOFT,Haas F1 Team,0 days 01:11:08.287000,2025-06-29 13:18:01.080,TRACK LIMITS AT TURN 3 LAP 4 
